WGTP,PWGTP,HINCP,PINCP,OCPIP,TAXAMT,RNTP,AGEP,GRPIP,TEN,SEX,RACAIAN,RACASN,RACWHT,RACBLK,PUMA,ST,PUMA_NAME
295,296,41000,41000,22,1350,0,74,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
113,113,64500,64500,0,-1,0,78,0,4,1,0,0,0,1,01500,37,Chatham & Lee Counties
72,72,16400,2400,63,3950,0,76,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
72,118,16400,14000,63,3950,0,75,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
122,123,198000,100000,14,1650,0,43,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
122,190,198000,98000,14,1650,0,34,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
122,129,198000,-19999,14,1650,0,7,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
122,86,198000,-19999,14,1650,0,3,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
32,32,100000,50000,17,1650,0,55,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
32,25,100000,50000,17,1650,0,54,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
32,23,100000,0,17,1650,0,15,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
94,94,18000,18000,42,1750,0,81,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
155,155,72800,36400,0,-1,750,23,17,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
155,129,72800,36400,0,-1,750,18,17,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
155,150,72800,-19999,0,-1,750,1,17,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
115,115,32000,32000,35,1150,0,48,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
47,47,65600,59000,6,675,0,78,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
47,54,65600,6600,6,675,0,78,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
40,41,53000,53000,0,-1,0,61,0,4,1,0,0,1,0,01500,37,Chatham & Lee Counties
18,19,201250,153250,4,125,0,38,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
18,36,201250,48000,4,125,0,38,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
18,20,201250,-19999,4,125,0,9,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
18,14,201250,0,4,125,0,17,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
268,269,16000,8000,0,-1,500,34,47,3,1,0,0,0,1,01500,37,Chatham & Lee Counties
268,291,16000,8000,0,-1,500,43,47,3,1,0,0,0,1,01500,37,Chatham & Lee Counties
53,53,14200,14200,23,1250,0,66,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
47,47,36000,36000,57,3550,0,40,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
47,78,36000,0,57,3550,0,24,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
47,30,36000,0,57,3550,0,16,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
47,56,36000,-19999,57,3550,0,4,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
47,57,36000,-19999,57,3550,0,2,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
47,57,36000,-19999,57,3550,0,0,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
179,179,0,0,0,1450,0,27,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
179,176,0,-19999,0,1450,0,2,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
179,174,0,-19999,0,1450,0,1,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
191,190,19200,12500,15,1050,0,77,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
191,223,19200,6700,15,1050,0,71,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
262,262,44800,0,11,75,0,38,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
262,135,44800,44800,11,75,0,39,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
262,103,44800,0,11,75,0,17,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
262,137,44800,-19999,11,75,0,11,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
262,111,44800,-19999,11,75,0,3,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
262,92,44800,-19999,11,75,0,2,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
48,48,106300,54000,23,3050,0,58,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
48,39,106300,52300,23,3050,0,59,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
166,166,71200,60000,22,3050,0,32,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
166,139,71200,11200,22,3050,0,24,0,1,2,0,0,1,1,01500,37,Chatham & Lee Counties
166,233,71200,-19999,22,3050,0,4,0,1,2,0,0,0,1,01500,37,Chatham & Lee Counties
132,133,114000,9000,21,1150,0,50,0,1,1,0,0,0,0,01500,37,Chatham & Lee Counties
132,178,114000,105000,21,1150,0,50,0,1,2,0,0,0,0,01500,37,Chatham & Lee Counties
101,102,14100,3200,100,2450,0,74,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
101,122,14100,10900,100,2450,0,72,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
151,151,116400,0,30,2450,0,56,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
151,207,116400,108000,30,2450,0,44,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
151,149,116400,-19999,30,2450,0,11,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
151,147,116400,-19999,30,2450,0,9,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
151,176,116400,8400,30,2450,0,70,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
59,59,40200,25700,6,725,0,63,0,2,2,0,0,0,1,01500,37,Chatham & Lee Counties
59,73,40200,14500,6,725,0,66,0,2,1,0,0,0,1,01500,37,Chatham & Lee Counties
78,78,39200,39200,24,4050,0,78,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
37,36,174000,50000,3,2650,0,63,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
37,43,174000,124000,3,2650,0,63,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
94,94,0,0,0,1250,0,77,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
38,38,209800,9800,13,3650,0,57,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
38,44,209800,200000,13,3650,0,55,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
117,118,24000,24000,0,-1,0,30,0,4,2,0,0,1,0,01500,37,Chatham & Lee Counties
124,124,32000,32000,35,2050,0,71,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
66,65,18000,18000,0,-1,820,37,68,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
66,65,18000,-19999,0,-1,820,13,68,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
66,70,18000,-19999,0,-1,820,11,68,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
66,71,18000,-19999,0,-1,820,8,68,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
60,61,21100,21100,42,1050,0,65,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
123,123,198800,90000,16,2350,0,40,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
123,112,198800,100000,16,2350,0,44,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
123,78,198800,-19999,16,2350,0,10,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
123,87,198800,-19999,16,2350,0,9,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
123,77,198800,8800,16,2350,0,61,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
105,104,59300,58100,14,3650,0,50,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
105,218,59300,1200,14,3650,0,18,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
105,136,59300,-19999,14,3650,0,12,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
49,49,140850,74950,9,4750,0,60,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
49,38,140850,65900,9,4750,0,60,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
82,82,101000,40000,0,-1,2500,79,30,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
82,96,101000,61000,0,-1,2500,79,30,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
42,42,64000,27000,13,825,0,74,0,1,1,0,0,0,1,01500,37,Chatham & Lee Counties
42,30,64000,37000,13,825,0,70,0,1,2,0,0,0,1,01500,37,Chatham & Lee Counties
40,40,530710,499500,1,125,0,64,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
40,133,530710,1200,1,125,0,64,0,2,1,0,0,0,1,01500,37,Chatham & Lee Counties
40,85,530710,5010,1,125,0,34,0,2,2,0,0,1,1,01500,37,Chatham & Lee Counties
40,72,530710,25000,1,125,0,29,0,2,2,0,0,1,1,01500,37,Chatham & Lee Counties
40,101,530710,-19999,1,125,0,2,0,2,2,0,0,1,1,01500,37,Chatham & Lee Counties
148,149,115000,60000,0,-1,1000,42,12,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
148,175,115000,55000,0,-1,1000,35,12,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
144,143,33400,32000,15,1150,0,64,0,2,1,0,0,0,1,01500,37,Chatham & Lee Counties
144,42,33400,1400,15,1150,0,64,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
13,13,29060,29060,19,1650,0,82,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
38,38,22000,9000,101,4650,0,57,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
38,44,22000,13000,101,4650,0,62,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
144,144,17100,6900,0,-1,900,26,72,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
144,152,17100,10200,0,-1,900,19,72,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
52,52,144000,44000,13,2550,0,66,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
52,69,144000,100000,13,2550,0,63,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
52,52,180000,180000,20,3250,0,66,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
52,63,180000,0,20,3250,0,68,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
235,235,0,0,0,625,0,31,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
101,101,84800,22200,5,1550,0,79,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
101,80,84800,62600,5,1550,0,79,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
61,61,140000,50000,5,3250,0,65,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
61,58,140000,90000,5,3250,0,64,0,2,1,1,0,1,0,01500,37,Chatham & Lee Counties
59,58,9000,9000,101,675,0,64,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
146,146,3500,3500,0,-1,550,39,101,3,1,0,0,0,0,01500,37,Chatham & Lee Counties
146,157,3500,0,0,-1,550,45,101,3,2,0,0,0,0,01500,37,Chatham & Lee Counties
146,173,3500,-19999,0,-1,550,12,101,3,1,0,0,0,0,01500,37,Chatham & Lee Counties
146,103,3500,-19999,0,-1,550,7,101,3,2,0,0,0,0,01500,37,Chatham & Lee Counties
146,110,3500,0,0,-1,550,15,101,3,1,0,0,0,0,01500,37,Chatham & Lee Counties
84,84,81300,41300,13,5750,0,69,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
84,111,81300,40000,13,5750,0,69,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
122,122,4000,4000,0,-1,850,81,101,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
103,103,35030,35000,94,3850,0,68,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
103,122,35030,30,94,3850,0,68,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
48,47,521800,-1400,4,4050,0,62,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
48,39,521800,484600,4,4050,0,59,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
48,52,521800,38600,4,4050,0,29,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
178,177,19000,19000,101,2750,0,49,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
178,144,19000,0,101,2750,0,15,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
178,209,19000,-19999,101,2750,0,7,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
86,86,32000,32000,35,3350,0,77,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
67,67,85000,50000,22,2450,0,47,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
67,62,85000,35000,22,2450,0,43,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
40,41,115000,55000,9,925,0,43,0,1,2,0,0,0,1,01500,37,Chatham & Lee Counties
40,52,115000,60000,9,925,0,40,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
68,68,19000,19000,0,-1,400,28,37,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
68,55,19000,-19999,0,-1,400,3,37,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
74,74,266600,253200,2,1550,0,81,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
74,123,266600,13400,2,1550,0,81,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
12,12,100000,23000,17,2050,0,26,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
12,6,100000,77000,17,2050,0,29,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
93,92,186500,173300,4,3050,0,72,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
93,93,186500,13200,4,3050,0,77,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
81,81,11000,11000,0,-1,490,60,67,3,2,0,0,0,1,01500,37,Chatham & Lee Counties
132,132,71400,24900,5,0,0,63,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
132,136,71400,31500,5,0,0,63,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
132,195,71400,15000,5,0,0,93,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
121,122,3000,3000,0,-1,4800,87,101,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
58,58,118000,59000,7,2050,0,69,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
58,47,118000,59000,7,2050,0,66,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
129,130,94000,66000,15,2050,0,48,0,1,2,0,0,0,1,01500,37,Chatham & Lee Counties
129,93,94000,28000,15,2050,0,51,0,1,1,0,0,0,1,01500,37,Chatham & Lee Counties
75,74,72600,13600,0,-1,490,49,23,3,2,0,1,1,0,01500,37,Chatham & Lee Counties
75,86,72600,35000,0,-1,490,49,23,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
75,110,72600,24000,0,-1,490,24,23,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
55,54,23200,12000,32,2850,0,56,0,2,2,0,0,0,1,01500,37,Chatham & Lee Counties
55,58,23200,11200,32,2850,0,39,0,2,1,0,0,0,1,01500,37,Chatham & Lee Counties
55,116,23200,-19999,32,2850,0,14,0,2,2,0,0,0,1,01500,37,Chatham & Lee Counties
66,65,78700,52500,42,1750,0,67,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
66,88,78700,26200,42,1750,0,71,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
45,44,13400,13400,0,-1,200,66,24,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
121,121,24000,24000,20,2050,0,26,0,2,1,0,0,0,1,01500,37,Chatham & Lee Counties
113,113,107460,107460,34,4550,0,36,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
113,117,107460,0,34,4550,0,38,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
17,18,110020,94000,5,3050,0,63,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
17,18,110020,16020,5,3050,0,62,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
68,68,36000,36000,0,-1,80,31,14,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
53,54,101000,26000,29,5250,0,58,0,1,2,0,0,0,1,01500,37,Chatham & Lee Counties
53,65,101000,75000,29,5250,0,59,0,1,1,0,0,0,1,01500,37,Chatham & Lee Counties
79,79,151200,71200,12,3050,0,79,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
79,111,151200,0,12,3050,0,71,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
79,74,151200,80000,12,3050,0,64,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,3,-60000,4800,0,-1,0,47,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,8,-60000,6250,0,-1,0,77,0,0,2,0,0,0,1,01500,37,Chatham & Lee Counties
0,67,-60000,10000,0,-1,0,32,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,7,-60000,310,0,-1,0,62,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,58,-60000,16800,0,-1,0,81,0,0,2,0,1,0,0,01500,37,Chatham & Lee Counties
0,11,-60000,17100,0,-1,0,87,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,10,-60000,80,0,-1,0,63,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,46,-60000,0,0,-1,0,93,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,55,-60000,0,0,-1,0,88,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,6,-60000,3600,0,-1,0,41,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,31,-60000,17000,0,-1,0,37,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,69,-60000,17100,0,-1,0,87,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,58,-60000,17100,0,-1,0,87,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,66,-60000,49600,0,-1,0,26,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,51,-60000,600,0,-1,0,51,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,11,-60000,12900,0,-1,0,89,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,7,-60000,22500,0,-1,0,44,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,90,-60000,130,0,-1,0,67,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,39,-60000,0,0,-1,0,22,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,55,-60000,6250,0,-1,0,77,0,0,2,0,0,0,1,01500,37,Chatham & Lee Counties
0,57,-60000,22500,0,-1,0,44,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,10,-60000,0,0,-1,0,88,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,27,-60000,4700,0,-1,0,38,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,61,-60000,10000,0,-1,0,32,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,8,-60000,15200,0,-1,0,67,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,10,-60000,0,0,-1,0,34,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,5,-60000,45000,0,-1,0,29,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,8,-60000,4600,0,-1,0,19,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,53,-60000,0,0,-1,0,88,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,45,-60000,12000,0,-1,0,61,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,27,-60000,400,0,-1,0,61,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,8,-60000,0,0,-1,0,22,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,45,-60000,10700,0,-1,0,63,0,0,2,0,0,0,1,01500,37,Chatham & Lee Counties
0,8,-60000,16500,0,-1,0,65,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,9,-60000,7200,0,-1,0,73,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,83,-60000,22500,0,-1,0,44,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,12,-60000,19700,0,-1,0,54,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,47,-60000,14100,0,-1,0,87,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,62,-60000,0,0,-1,0,88,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,7,-60000,430,0,-1,0,19,0,0,2,0,0,0,1,01500,37,Chatham & Lee Counties
0,10,-60000,0,0,-1,0,33,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,73,-60000,130,0,-1,0,64,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,9,-60000,29300,0,-1,0,77,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,32,-60000,29300,0,-1,0,77,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,10,-60000,10000,0,-1,0,32,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,7,-60000,0,0,-1,0,60,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,8,-60000,0,0,-1,0,93,0,0,2,0,0,1,0,01500,37,Chatham & Lee Counties
0,13,-60000,3600,0,-1,0,71,0,0,1,0,0,1,0,01500,37,Chatham & Lee Counties
0,39,-60000,30,0,-1,0,54,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,23,-60000,10800,0,-1,0,68,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
0,27,-60000,17100,0,-1,0,87,0,0,1,0,0,0,1,01500,37,Chatham & Lee Counties
41,41,217000,31000,14,4850,0,50,0,1,2,1,0,1,0,01500,37,Chatham & Lee Counties
41,58,217000,186000,14,4850,0,40,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
49,50,123750,87950,5,2850,0,74,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
49,45,123750,35800,5,2850,0,81,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
112,112,87300,87300,21,3250,0,73,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
70,69,77300,27000,20,1450,0,72,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
70,54,77300,50300,20,1450,0,71,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
60,60,219000,140000,20,4550,0,37,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
60,62,219000,9600,20,4550,0,42,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
60,40,219000,-19999,20,4550,0,11,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
60,152,219000,9400,20,4550,0,17,0,1,2,0,1,0,0,01500,37,Chatham & Lee Counties
60,151,219000,0,20,4550,0,16,0,1,1,0,1,0,0,01500,37,Chatham & Lee Counties
60,40,219000,-19999,20,4550,0,14,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
60,54,219000,60000,20,4550,0,70,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
60,65,219000,0,20,4550,0,69,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
58,58,55000,55000,28,1450,0,54,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
83,83,75030,75030,25,1750,0,40,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
232,232,13700,13700,0,-1,720,27,77,3,2,0,0,1,0,01500,37,Chatham & Lee Counties
83,83,52050,52050,47,3850,0,74,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
56,56,24900,24900,18,925,0,62,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
29,29,102000,42000,16,1250,0,58,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
29,29,102000,60000,16,1250,0,56,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
113,113,99400,99400,7,1850,0,78,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
183,182,127000,45000,3,825,0,35,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
183,163,127000,82000,3,825,0,39,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
183,114,127000,-19999,3,825,0,14,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
183,170,127000,-19999,3,825,0,2,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
183,171,127000,-19999,3,825,0,0,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
110,109,160000,160000,0,-1,1000,66,9,3,1,0,0,1,0,01500,37,Chatham & Lee Counties
39,38,88000,88000,4,925,0,78,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
137,137,110100,72000,4,1150,0,45,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
137,166,110100,15900,4,1150,0,37,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
137,157,110100,11200,4,1150,0,18,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
137,88,110100,11000,4,1150,0,17,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
137,88,110100,0,4,1150,0,16,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
137,141,110100,-19999,4,1150,0,14,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
137,141,110100,-19999,4,1150,0,6,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
41,40,92130,37130,11,1750,0,37,0,1,2,0,0,0,1,01500,37,Chatham & Lee Counties
41,37,92130,55000,11,1750,0,35,0,1,1,0,0,0,1,01500,37,Chatham & Lee Counties
41,83,92130,-19999,11,1750,0,12,0,1,1,0,0,0,1,01500,37,Chatham & Lee Counties
42,41,74100,45000,9,3550,0,82,0,2,1,1,0,1,0,01500,37,Chatham & Lee Counties
42,52,74100,29100,9,3550,0,79,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
29,30,86100,86100,7,1750,0,69,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
29,29,86100,0,7,1750,0,58,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
29,46,86100,0,7,1750,0,31,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
69,68,213000,103000,14,1850,0,43,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
69,63,213000,110000,14,1850,0,36,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
102,101,70000,50000,10,3750,0,69,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
102,101,70000,20000,10,3750,0,75,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
62,63,486000,486000,9,4950,0,40,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
62,65,486000,0,9,4950,0,40,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
62,43,486000,-19999,9,4950,0,7,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
62,46,486000,-19999,9,4950,0,5,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
62,62,486000,-19999,9,4950,0,2,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
101,100,51900,20000,42,5250,0,63,0,1,2,0,0,1,0,01500,37,Chatham & Lee Counties
101,103,51900,31900,42,5250,0,65,0,1,1,0,0,1,0,01500,37,Chatham & Lee Counties
52,52,112100,64100,6,1850,0,72,0,2,1,0,0,1,0,01500,37,Chatham & Lee Counties
52,63,112100,48000,6,1850,0,69,0,2,2,0,0,1,0,01500,37,Chatham & Lee Counties
